   1.27185440      0.896385789    
   1.24291372      0.890291512    
   1.21734643      0.885731995    
   1.19470203      0.882470131    
   1.17460120      0.880306661    
   1.15672278      0.879073143    
   1.14079273      0.878626347    
   1.12657630      0.878844142    
   1.11387122      0.879621804    
   1.10250247      0.880869389    
   1.09231794      0.882509291    
   1.08318520      0.884474576    
   1.07498813      0.886707306    
   1.06762481      0.889157355    
   1.06100559      0.891781211    
   1.05505145      0.894541204    
   1.04969239      0.897404611    
   1.04486632      0.900343180    
   1.04051816      0.903332472    
   1.03659892      0.906351328    
   1.03306484      0.909381568    
   1.02987707      0.912407517    
   1.02700067      0.915415883    
   1.02440453      0.918395221    
   1.02206063      0.921335936    
   1.01994407      0.924229860    
   1.01803243      0.927070320    
   1.01630545      0.929851711    
   1.01474512      0.932569504    
   1.01333499      0.935220122    
   1.01206052      0.937800765    
   1.01090860      0.940309346    
   1.00986719      0.942744374    
   1.00892568      0.945104957    
   1.00807428      0.947390556    
   1.00730443      0.949601173    
   1.00660825      0.951737046    
   1.00597858      0.953798711    
   1.00540912      0.955787063    
   1.00489402      0.957703114    
   1.00442803      0.959548116    
   1.00400651      0.961323500    
   1.00362515      0.963030696    
   1.00328016      0.964671373    
   1.00296807      0.966247201    
   1.00268579      0.967759907    
   1.00243032      0.969211340    
   1.00219917      0.970603287    
   1.00199008      0.971937597    
   1.00180089      0.973216116    
   1.00162971      0.974440694    
   1.00147474      0.975613236    
   1.00133455      0.976735532    
   1.00120771      0.977809370    
   1.00109291      0.978836536    
   1.00098908      0.979818761    
   1.00089502      0.980757773    
   1.00080991      0.981655240    
   1.00073290      0.982512772    
   1.00066328      0.983331978    
   1.00060022      0.984114349    
   1.00054324      0.984861434    
   1.00049162      0.985574663    
   1.00044489      0.986255467    
   1.00040257      0.986905217    
   1.00036430      0.987525225    
   1.00032973      0.988116741    
   1.00029838      0.988680959    
   1.00027001      0.989219129    
   1.00024438      0.989732325    
   1.00022113      0.990221679    
   1.00020015      0.990688264    
   1.00018120      0.991133034    
   1.00016403      0.991557002    
   1.00014842      0.991961062    
   1.00013435      0.992346168    
   1.00012159      0.992713153    
   1.00011003      0.993062794    
   1.00009954      0.993395925    
   1.00009012      0.993713319    
   1.00008154      0.994015634    
   1.00007379      0.994303644    
   1.00006676      0.994577944    
   1.00006044      0.994839191    
  -1.32609129     -0.193631053    
  -1.36656785     -0.155386046    
  -1.41295409     -0.114783637    
  -1.46635795      -7.15038851E-02
  -1.52816749      -2.51440927E-02
  -1.60014510       2.48097815E-02
  -1.68456292       7.90241286E-02
  -1.78440118      0.138377890    
  -1.90364695      0.204053223    
  -2.04775810      0.277676344    
  -2.22440886      0.361543685    
  -2.44473767      0.459000796    
  -2.72553992      0.575108230    
  -3.09335446      0.717882454    
  -3.59265184      0.900783122    
  -4.30381584       1.14817691    
  -5.38768578       1.50887430    
  -7.21564293       2.09567761    
  -10.8530750       3.23239565    
  -20.7138252       6.26121712    
  -75.7363281       23.0266743    
  -3503.98682       1065.99927    
  -9.52988570E+09   2.89922714E+09
  -5.15502516E+35   1.56828632E+35
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
  -4.26245737      -4.94644833    
  -5.32225752      -6.18536377    
  -7.09884548      -8.25952339    
  -10.5976028      -12.3404675    
  -19.8864479      -23.1684856    
  -68.9470062      -80.3423615    
  -2537.54443      -2957.01392    
  -2.63257421E+09  -3.06775219E+09
  -3.00194363E+33  -3.49818025E+33
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
  -1.52918756      -1.57756209    
  -1.60133696      -1.65363872    
  -1.68596625      -1.74273372    
  -1.78606844      -1.84796476    
  -1.90564919      -1.97350442    
  -2.05019379      -2.12506676    
  -2.22741818      -2.31069040    
  -2.44852781      -2.54204869    
  -2.73042965      -2.83675623    
  -3.09986019      -3.22266865    
  -3.60166693      -3.74651146    
  -4.31702328      -4.49285841    
  -5.40864372      -5.63124228    
  -7.25323772      -7.55416155    
  -10.9360209      -11.3923206    
  -20.9873562      -21.8660088    
  -78.0898743      -81.3635101    
  -3896.59155      -4059.96436    
  -1.45571963E+10  -1.51675361E+10
  -2.80666812E+36  -2.92434285E+36
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
  -2.82048273      -3.66839647    
  -3.22030425      -4.20463705    
  -3.76974845      -4.93871975    
  -4.56571198      -5.99872780    
  -5.80913877      -7.65029621    
  -7.98902893      -10.5398817    
  -12.6317101      -16.6853523    
  -27.1382599      -35.8714905    
  -147.620636      -195.167511    
  -38956.6875      -51504.6953    
  -1.44096723E+14  -1.90510472E+14
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
        -Infinity        -Infinity
   4.00524521      -1.13234043    
   3.38962150     -0.899375141    
   2.94715691     -0.723240197    
   2.61580586     -0.583645403    
   2.35975718     -0.468911707    
   2.15698123     -0.371875674    
   1.99321532     -0.287914664    
   1.85883164     -0.213919699    
   1.74710190     -0.147727191    
   1.65318465      -8.77875984E-02
   1.57350850      -3.29636671E-02
   1.50538182       1.75970718E-02
   1.44673812       6.45455718E-02
   1.39596426      0.108387120    
   1.35178316      0.149519816    
   1.31317043      0.188261569    
   1.27929497      0.224869490    
   1.24947584      0.259553969    
   1.22314966      0.292489082    
   1.19984651      0.323820531    
   1.17917156      0.353671461    
   1.16079080      0.382147074    
   1.14441979      0.409338146    
   1.12981498      0.435323775    
   1.11676705      0.460173577    
   1.10509491      0.483949363    
   1.09464133      0.506706536    
   1.08526945      0.528495193    
   1.07685947      0.549360931    
   1.06930625      0.569345653    
   1.06251752      0.588488102    
   1.05641186      0.606824338    
   1.05091715      0.624388099    
   1.04596949      0.641211152    
   1.04151225      0.657323539    
   1.03749514      0.672753692    
   1.03387308      0.687528789    
   1.03060615      0.701674640    
   1.02765858      0.715216041    
   1.02499831      0.728176773    
   1.02259684      0.740579724    
   1.02042830      0.752446771    
   1.01846981      0.763799131    
   1.01670063      0.774657190    
   1.01510215      0.785040617    
   1.01365769      0.794968307    
   1.01235223      0.804458678    
   1.01117229      0.813529313    
   1.01010561      0.822197318    
   1.00914121      0.830479085    
   1.00826919      0.838390529    
   1.00748074      0.845946968    
   1.00676763      0.853163183    
   1.00612271      0.860053420    
   1.00553942      0.866631389    
   1.00501192      0.872910321    
   1.00453472      0.878902912    
   1.00410306      0.884621501    
   1.00371253      0.890077829    
   1.00335920      0.895283282    
   1.00303960      0.900248766    
   1.00275040      0.904984772    
   1.00248873      0.909501374    
   1.00225198      0.913808227    
   1.00203788      0.917914689    
   1.00184405      0.921829641    
   1.00166869      0.925561666    
   1.00151002      0.929118991    
   1.00136650      0.932509422    
   1.00123656      0.935740530    
   1.00111902      0.938819587    
   1.00101268      0.941753447    
   1.00091648      0.944548786    
   1.00082934      0.947211921    
   1.00075054      0.949748933    
   1.00067925      0.952165663    
   1.00061476      0.954467654    
   1.00055635      0.956660211    
   1.00050354      0.958748400    
   1.00045574      0.960737050    
   1.00041246      0.962630868    
   1.00037324      0.964434206    
   1.00033784      0.966151357    
   1.00030577      0.967786372    
   1.00027668      0.969343066    
   1.00025034      0.970825195    
   1.00022650      0.972236216    
   1.00020504      0.973579526    
   1.00018561      0.974858284    
   1.00016797      0.976075590    
   1.00015199      0.977234304    
   1.00013757      0.978337228    
   1.00012445      0.979387045    
   1.00011265      0.980386257    
   1.00010192      0.981337309    
   1.00009227      0.982242465    
   1.00008345      0.983103931    
   1.00007558      0.983923793    
   1.00006843      0.984704077    
   1.00006187      0.985446632    
   1.00005603      0.986153305    
 -0.545177460       1.61932170    
 -0.509111404       1.71324039    
 -0.471162558       1.80637026    
 -0.431383669       1.89816844    
 -0.389851898       1.98806751    
 -0.346669555       2.07548356    
 -0.301964402       2.15982699    
 -0.255889058       2.24051261    
 -0.208619773       2.31697273    
 -0.160354212       2.38866901    
 -0.111308634       2.45510459    
  -6.17142506E-02   2.51583600    
  -1.18130073E-02   2.57048345    
   3.81470658E-02   2.61873984    
   8.79167616E-02   2.66037726    
  0.137250662       2.69525123    
  0.185911953       2.72330260    
  0.233676821       2.74455690    
  0.280338436       2.75912070    
  0.325710118       2.76717615    
  0.369627923       2.76897359    
  0.411952287       2.76482296    
  0.452568859       2.75508356    
  0.491388738       2.74015379    
  0.528347790       2.72046089    
  0.563405573       2.69645071    
  0.596543729       2.66857815    
  0.627763927       2.63729858    
  0.657085657       2.60306025    
  0.684543967       2.56629848    
  0.710186899       2.52742934    
  0.734073281       2.48684645    
  0.756270528       2.44491792    
  0.776852489       2.40198398    
  0.795897603       2.35835648    
  0.813487232       2.31431794    
  0.829704106       2.27012229    
  0.844631255       2.22599506    
  0.858350873       2.18213534    
  0.870943367       2.13871646    
  0.882486880       2.09588814    
  0.893056631       2.05377793    
  0.902724564       2.01249290    
  0.911559105       1.97212195    
  0.919625044       1.93273723    
  0.926983297       1.89439595    
  0.933691084       1.85714185    
  0.939801812       1.82100689    
  0.945365250       1.78601265    
  0.950427592       1.75217175    
  0.955031633       1.71948886    
  0.959216952       1.68796170    
  0.963020086       1.65758252    
  0.966474593       1.62833834    
  0.969611347       1.60021222    
  0.972458720       1.57318389    
  0.975042641       1.54723012    
  0.977386951       1.52232552    
  0.979513288       1.49844277    
  0.981441557       1.47555351    
  0.983189881       1.45362806    
  0.984774768       1.43263626    
  0.986211240       1.41254747    
  0.987513065       1.39333081    
  0.988692641       1.37495565    
  0.989761353       1.35739124    
  0.990729511       1.34060740    
  0.991606534       1.32457435    
  0.992400885       1.30926275    
  0.993120313       1.29464388    
  0.993771851       1.28068984    
  0.994361877       1.26737320    
  0.994896114       1.25466764    
  0.995379865       1.24254739    
  0.995817840       1.23098755    
  0.996214390       1.21996403    
  0.996573389       1.20945346    
  0.996898413       1.19943357    
  0.997192621       1.18988252    
  0.997458994       1.18077970    
  0.997700095       1.17210495    
  0.997918367       1.16383910    
  0.998115957       1.15596366    
  0.998294771       1.14846087    
  0.998456657       1.14131367    
  0.998603165       1.13450587    
  0.998735785       1.12802184    
  0.998855829       1.12184656    
  0.998964489       1.11596572    
  0.999062836       1.11036575    
  0.999151826       1.10503340    
  0.999232352       1.09995627    
  0.999305248       1.09512234    
  0.999371231       1.09052026    
  0.999430954       1.08613908    
  0.999485016       1.08196831    
  0.999533951       1.07799804    
  0.999578238       1.07421887    
  0.999618292       1.07062161    
  0.999654531       1.06719768    
  0.999687314       1.06393886    
  -4.83891726       1.50854826    
  -6.26223803       2.02763271    
  -8.86258507       2.94930530    
  -14.8338184       5.02428532    
  -36.9077225       12.6109085    
  -346.362518       118.590889    
  -1009713.88       345726.156    
  -6.49666720E+19   2.22445958E+19
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
        -Infinity         Infinity
   1.46408796      -1.77012742    
   1.41101420      -1.59939301    
   1.36490047      -1.44407833    
   1.32465088      -1.30199361    
   1.28937960      -1.17137063    
   1.25836277      -1.05076563    
   1.23100317     -0.938987851    
   1.20680416     -0.835045874    
   1.18534923     -0.738106847    
   1.16628671     -0.647465408    
   1.14931762     -0.562519670    
   1.13418674     -0.482752085    
   1.12067461     -0.407714635    
   1.10859191     -0.337016881    
   1.09777439     -0.270316452    
   1.08807921     -0.207311228    
   1.07938159     -0.147733137    
   1.07157207      -9.13430154E-02
   1.06455457      -3.79263088E-02
   1.05824435       1.27103515E-02
   1.05256653       6.07421026E-02
   1.04745495      0.106328264    
   1.04285073      0.149614379    
   1.03870153      0.190733925    
   1.03496099      0.229809761    
   1.03158748      0.266955376    
   1.02854407      0.302275926    
   1.02579761      0.335869133    
   1.02331841      0.367826045    
   1.02107990      0.398231745    
   1.01905835      0.427165866    
   1.01723230      0.454703093    
   1.01558256      0.480913669    
   1.01409185      0.505863726    
   1.01274467      0.529615581    
   1.01152694      0.552228093    
   1.01042616      0.573756933    
   1.00943100      0.594254792    
   1.00853121      0.613771498    
   1.00771761      0.632354379    
   1.00698185      0.650048316    
   1.00631654      0.666895866    
   1.00571477      0.682937562    
   1.00517046      0.698211849    
   1.00467813      0.712755322    
   1.00423276      0.726602793    
   1.00382984      0.739787400    
   1.00346541      0.752340615    
   1.00313568      0.764292479    
   1.00283742      0.775671542    
   1.00256753      0.786505044    
   1.00232339      0.796818912    
   1.00210238      0.806637824    
   1.00190246      0.815985322    
   1.00172162      0.824883878    
   1.00155795      0.833354771    
   1.00140989      0.841418386    
   1.00127590      0.849094152    
   1.00115466      0.856400490    
   1.00104487      0.863355041    
   1.00094557      0.869974613    
   1.00085568      0.876275182    
   1.00077438      0.882271945    
   1.00070083      0.887979507    
   1.00063419      0.893411636    
   1.00057387      0.898581564    
   1.00051939      0.903501809    
   1.00047004      0.908184350    
   1.00042534      0.912640572    
   1.00038493      0.916881323    
   1.00034833      0.920916975    
   1.00031519      0.924757421    
   1.00028527      0.928411961    
   1.00025821      0.931889594    
   1.00023365      0.935198843    
   1.00021148      0.938347757    
   1.00019133      0.941344082    
   1.00017321      0.944195211    
   1.00015676      0.946908116    
   1.00014186      0.949489474    
   1.00012839      0.951945603    
   1.00011623      0.954282582    
   1.00010514      0.956506193    
   1.00009513      0.958621860    
   1.00008607      0.960634828    
   1.00007784      0.962550044    
   1.00007045      0.964372277    
   1.00006378      0.966105998    
   1.00005770      0.967755497    
   1.00005221      0.969324827    
   1.00004721      0.970817924    
   1.00004268      0.972238421    
   1.00003862      0.973589897    
   1.00003493      0.974875629    
   1.00003159      0.976098895    
   1.00002861      0.977262676    
   1.00002587      0.978369832    
   1.00002337      0.979423106    
   1.00002110      0.980425179    
   1.00001907      0.981378496    
   1.00001729      0.982285440    
   3.55692387     -0.987131000    
   3.06946397     -0.792722821    
   2.70857525     -0.640771747    
   2.43215322     -0.517246604    
   2.21476197     -0.413694680    
   2.04017282     -0.324739665    
   1.89756167     -0.246808276    
   1.77943957     -0.177438080    
   1.68046343     -0.114880010    
   1.59672034      -5.78594394E-02
   1.52527988      -5.42674214E-03
   1.46390414       4.31393348E-02
   1.41085482       8.83959830E-02
   1.36476159      0.130780295    
   1.32452941      0.170639932    
